id;type;text;correct_answer;choice_2;choice_3;choice_4;passage_id;qtype
27550;question;Qu'utilise précisément Erik pour former les yeux de son bonhomme de neige ?;deux morceaux de charbon;de simples boutons colorés;deux cailloux particulièrement blancs;deux pièces de monnaie;27546;L
27551;question;Que propose précisément l'un des voisins à Erik en admirant son bonhomme de neige ?;de photographier ensemble le bonhomme pour le journal local;de détruire immédiatement cette création;d'acheter le bonhomme de neige réalise;de construire un autre bonhomme différent;27546;L
27552;question;Que découvre précisément Erik le lendemain matin concernant son bonhomme de neige ?;il a résisté au dégel malgré le temps écoulé;il a complètement fondu durant la nuit;il a été détruit par un animal quelconque;il a été déplace par un voisin curieux;27546;L
27553;question;Que veut dire 'immaculée' à propos de la neige fraîchement tombée dans le jardin ce matin-là ?;totalement blanche et particulièrement sans tache;sale et visiblement grisâtre;en train de fondre particulièrement rapidement;mélangée à de la boue existante;27546;V
27554;question;Que veut dire 'décroissante' à propos de la taille des boules empilées successivement par Erik ?;qui diminue progressivement d'une boule à l'autre;qui augmente progressivement d'une boule à l'autre;qui reste rigoureusement identique à chaque fois;qui varie complètement au hasard sans logique;27546;V
27555;question;Que veut dire 'généreusement' à propos de la manière dont la maman prête précisément ses propres affaires ?;avec beaucoup de bonne volonté, sans rien compter;avec une grande réticence particulièrement visible;en exigeant explicitement quelque chose en retour;en se plaignant fortement de la demande formulée;27546;V
27556;question;Que veut dire 'persiste' à propos du froid qu'Erik espère sincèrement voir durer plus longtemps ?;continue, se maintient durablement dans le temps;disparaît totalement et immédiatement;diminue particulièrement rapidement;n'a en réalité jamais existe réellement;27546;V
27557;question;Que veut dire 'convenablement' à propos de la manière dont Erik habille finalement son bonhomme de neige ?;de façon appropriée et particulièrement satisfaisante;de façon négligée et visiblement bacleé;de manière excessive et particulièrement exagérée;sans le moindre soin particulier apporte;27546;V
27558;question;Que veut dire 'dégel' à propos du phénomène que le bonhomme de neige d'Erik parvient à résister ?;la fonte progressive de la neige et de la glace;une nouvelle chute de neige abondante;un simple changement de vent ressenti;une augmentation de la luminosité ambiante;27546;V
27559;question;Pourquoi précisément Erik enfile-t-il plusieurs couches de vêtements avant de sortir dans le jardin ?;il sait qu'il va passer beaucoup de temps dehors dans le froid pour construire son bonhomme;sa maman l'y oblige explicitement sans raison particulière apparente;il a en réalité déjà froid à l'intérieur même de sa propre maison;c'est une règle qu'il doit systématiquement suivre chaque matin sans exception;27546;I
27560;question;Pourquoi précisément Erik tasse-t-il soigneusement chaque étage de son bonhomme de neige au fur et à mesure ?;il souhaite garantir efficacement la stabilité de sa construction face au vent qui souffle;il n'a en réalité rien d'autre à faire de son temps libre ce jour-là;sa maman le lui demande explicitement de procéder ainsi;il pense simplement que cela rendra son bonhomme plus joli visuellement;27546;I
27561;question;Pourquoi précisément les voisins s'arrêtent-ils devant la maison d'Erik pour observer sa création ?;ils se montrent particulièrement impressionnés par la qualité de sa création hivernale réalisée;ils cherchent simplement à discuter avec les parents d'Erik présents;ils veulent en réalité se plaindre du bruit occasionne;ils passent simplement par hasard sans remarquer particulièrement le bonhomme;27546;I
27562;question;Pourquoi précisément le voisin propose-t-il de partager la photo du bonhomme dans le journal local du quartier ?;il souhaite sincèrement valoriser auprès de tous le talent créateur manifeste par le jeune Erik;il n'a en réalité aucune autre photo disponible à publier cette semaine;il cherche uniquement à se faire bien voir des parents d'Erik;c'est une obligation régulière imposée par ce journal local;27546;I
27563;question;Qu'est-ce qui montre concrètement qu'Erik est particulièrement attache à sa propre création le soir venu ?;il l'observe longuement depuis sa fenêtre en espérant sincèrement qu'elle dure plusieurs jours;il oublie complètement son bonhomme dès le lendemain matin suivant;il demande explicitement à le détruire lui-même dès le soir même;il refuse catégoriquement d'en reparler avec ses propres parents;27546;I
27564;question;Que peut-on déduire du plaisir général ressenti par Erik au cours de cette journée particulière de neige ?;il vit un moment de joie simple et particulièrement mémorable grâce à une activité créative réussie;il regrette globalement d'avoir passé autant de temps dehors ce jour-là;il aurait clairement préféré rester devant les écrans toute la journée entière;cette journée ne représente en réalité rien de particulier pour lui;27546;I
27565;question;Que peut-on déduire de l'attitude de la maman d'Erik envers cette activité hivernale menée par son fils ?;elle encourage et soutient sincèrement son fils tout en veillant attentivement à sa sécurité;elle désapprouve complètement cette activité proposée par son propre fils;elle reste totalement indifférente aux activités menées par Erik;elle refuse catégoriquement de prêter le moindre objet pour le bonhomme;27546;I
27566;question;Que peut-on déduire globalement de la fierté ressentie par Erik en découvrant que son bonhomme a résisté au dégel ?;elle renforce durablement sa confiance en ses propres capacités créatives et manuelles;elle n'a en réalité aucune importance particulière à ses propres yeux;il regrette finalement d'avoir construit ce bonhomme particulier;cette découverte n'apporte finalement rien de plus à son quotidien habituel;27546;I
27567;passage;Mia découvre pour la toute première fois de sa vie la patinoire municipale, accompagnée de sa grande soeur qui patine déjà depuis plusieurs années avec beaucoup d'aisance et un plaisir manifeste et sincère. Dès l'entrée du bâtiment, Mia ressent immédiatement le froid particulièrement caractéristique qui monte de la glace brillante, tandis qu'une musique entraînante résonne joyeusement dans toute la salle particulièrement bondée ce jour-là. A l'accueil, une employée particulièrement attentionnée aide Mia à choisir des patins parfaitement ajustes à sa propre pointure, sa soeur veillant attentivement à ce que les lacets soient correctement et solidement serres. Dès son tout premier contact avec la glace particulièrement glissante, Mia manque de tomber à plusieurs reprises successives, s'accrochant fermement à la barrière métallique installée tout autour de la patinoire pour les débutants. Patiemment, sa grande soeur lui montre précisément comment plier légèrement les genoux et repartir correctement son poids pour améliorer son équilibre particulièrement précaire sur cette surface si particulière et glissante. Après presque une heure entière d'efforts constants et de nombreuses chutes sans aucune gravite, Mia parvient enfin à avancer seule sur plusieurs mètres consécutifs sans s'accrocher à la barrière de sécurité installée. Autour d'elle, de nombreux autres enfants également débutants tournent sur la glace en riant et en s'encourageant mutuellement, créant ainsi une ambiance particulièrement chaleureuse et bienveillante partagée par tous. Un moniteur présent sur la patinoire remarque les progrès accomplis par Mia et vient personnellement la féliciter, lui proposant même quelques conseils supplémentaires pour améliorer davantage encore sa technique de glisse. En quittant finalement la patinoire ce jour-là, Mia annonce fièrement à sa soeur qu'elle souhaite absolument revenir la semaine suivante pour continuer à progresser dans cette discipline qu'elle a follement appréciée. Sur le chemin du retour à la maison, Mia raconte déjà avec un enthousiasme évident cette expérience marquante à ses propres parents, espérant sincèrement pouvoir s'inscrire bientôt à des cours réguliers de patinage.;;;;;;
